nombre,apellido,edad,rut,AFP,Cargo,antiguedad,Sueldo,Mes,Año,genero
Luis,Martinez,45,14650322-1,Habitat,Desarrollador,1,1980636,Febrero,2023,Masculino
Luis,Martinez,45,14650322-1,Habitat,Desarrollador,1,2079667,Julio,2023,Masculino
Luis,Martinez,45,14650322-1,Habitat,Desarrollador,1,2183650,Junio,2023,Masculino
Luis,Martinez,45,14650322-1,Habitat,Desarrollador,1,2292832,Marzo,2023,Masculino
Luis,Martinez,45,14650322-1,Habitat,Desarrollador,1,2407473,Mayo,2023,Masculino
Luis,Martinez,45,14650322-1,Habitat,Desarrollador,1,2527846,Noviembre,2023,Masculino
Luis,Martinez,45,14650322-1,Habitat,Desarrollador,1,2654238,Octubre,2023,Masculino
Luis,Martinez,45,14650322-1,Habitat,Desarrollador,1,2786949,Septiembre,2023,Masculino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1220122,Abril,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1281128,Abril,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1332373,Agosto,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1398991,Agosto,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1454950,Diciembre,2021,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1498598,Diciembre,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1558541,Diciembre,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1636468,Enero,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1701926,Enero,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1787022,Febrero,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1858502,Febrero,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,1951427,Julio,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,2029484,Julio,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,2130958,Junio,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,2237505,Junio,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,2327005,Marzo,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,2420085,Marzo,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,2541089,Mayo,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,2642732,Mayo,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,2774868,Noviembre,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,2885862,Noviembre,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,3030155,Octubre,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,3151361,Octubre,2023,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,3308929,Septiembre,2022,Femenino
Lucia,Martinez,58,16946774-6,Cuprum,Analista,5,3441286,Septiembre,2023,Femenino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,1984130,Abril,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,2083336,Abril,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,2166669,Agosto,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,2275002,Agosto,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,2366002,Diciembre,2021,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,2436982,Diciembre,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,2534461,Diciembre,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,2661184,Enero,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,2767631,Enero,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,2906012,Febrero,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,3022252,Febrero,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,3173364,Julio,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,3300298,Julio,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,3465312,Junio,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,3638577,Junio,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,3784120,Marzo,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,3935484,Marzo,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,4132258,Mayo,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,4297548,Mayo,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,4512425,Noviembre,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,4692922,Noviembre,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,4927568,Octubre,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,5124670,Octubre,2023,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,5380903,Septiembre,2022,Masculino
Luis,Ramirez,27,23562071-0,Habitat,Contador,3,5596139,Septiembre,2023,Masculino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,1432597,Abril,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,1504226,Abril,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,1564395,Agosto,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,1642614,Agosto,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,1708318,Diciembre,2021,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,1759567,Diciembre,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,1829949,Diciembre,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,1921446,Enero,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,1998303,Enero,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,2098218,Febrero,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,2182146,Febrero,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,2291253,Julio,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,2382903,Julio,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,2502048,Junio,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,2627150,Junio,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,2732236,Marzo,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,2841525,Marzo,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,2983601,Mayo,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,3102945,Mayo,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,3258092,Noviembre,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,3388415,Noviembre,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,3557835,Octubre,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,3700148,Octubre,2023,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,3885155,Septiembre,2022,Femenino
Lucia,Rodriguez,52,4936724-9,Modelo,Analista,13,4040561,Septiembre,2023,Femenino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,1782304,Abril,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,1871419,Abril,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,1946275,Agosto,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2043588,Agosto,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2125331,Diciembre,2021,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2189090,Diciembre,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2276653,Diciembre,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2390485,Enero,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2486104,Enero,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2610409,Febrero,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2714825,Febrero,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2850566,Julio,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,2964588,Julio,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,3112817,Junio,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,3268457,Junio,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,3399195,Marzo,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,3535162,Marzo,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,3711920,Mayo,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,3860396,Mayo,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,4053415,Noviembre,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,4215551,Noviembre,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,4426328,Octubre,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,4603381,Octubre,2023,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,4833550,Septiembre,2022,Masculino
Pedro,Gonzalez,25,15739008-6,Capital,Desarrollador,6,5026892,Septiembre,2023,Masculino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,1570723,Abril,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,1649259,Abril,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,1715229,Agosto,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,1800990,Agosto,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,1873029,Diciembre,2021,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,1929219,Diciembre,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2006387,Diciembre,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2106706,Enero,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2190974,Enero,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2300522,Febrero,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2392542,Febrero,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2512169,Julio,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2612655,Julio,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2743287,Junio,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2880451,Junio,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,2995669,Marzo,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,3115495,Marzo,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,3271269,Mayo,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,3402119,Mayo,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,3572224,Noviembre,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,3715112,Noviembre,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,3900867,Octubre,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,4056901,Octubre,2023,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,4259746,Septiembre,2022,Femenino
Ana,Perez,32,4507551-1,PlanVital,Contador,17,4430135,Septiembre,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,1650938,Abril,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,1733484,Abril,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,1802823,Agosto,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,1892964,Agosto,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,1968682,Diciembre,2021,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,2027742,Diciembre,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,2108851,Diciembre,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,2214293,Enero,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,2302864,Enero,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,2418007,Febrero,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,2514727,Febrero,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,2640463,Julio,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,2746081,Julio,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,2883385,Junio,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,3027554,Junio,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,3148656,Marzo,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,3274602,Marzo,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,3438332,Mayo,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,3575865,Mayo,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,3754658,Noviembre,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,3904844,Noviembre,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,4100086,Octubre,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,4264089,Octubre,2023,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,4477293,Septiembre,2022,Femenino
Clara,Martinez,51,12546814-7,Cuprum,Ingeniero,8,4656384,Septiembre,2023,Femenino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,1580597,Abril,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,1659626,Abril,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,1726011,Agosto,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,1812311,Agosto,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,1884803,Diciembre,2021,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,1941347,Diciembre,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,2019000,Diciembre,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,2119950,Enero,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,2204748,Enero,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,2314985,Febrero,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,2407584,Febrero,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,2527963,Julio,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,2629081,Julio,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,2760535,Junio,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,2898561,Junio,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,3014503,Marzo,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,3135083,Marzo,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,3291837,Mayo,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,3423510,Mayo,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,3594685,Noviembre,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,3738472,Noviembre,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,3925395,Octubre,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,4082410,Octubre,2023,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,4286530,Septiembre,2022,Masculino
Carlos,Rodriguez,45,21365050-9,Capital,Desarrollador,6,4457991,Septiembre,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,1548434,Abril,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,1625855,Abril,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,1690889,Agosto,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,1775433,Agosto,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,1846450,Diciembre,2021,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,1901843,Diciembre,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,1977916,Diciembre,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,2076811,Enero,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,2159883,Enero,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,2267877,Febrero,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,2358592,Febrero,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,2476521,Julio,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,2575581,Julio,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,2704360,Junio,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,2839578,Junio,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,2953161,Marzo,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,3071287,Marzo,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,3224851,Mayo,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,3353845,Mayo,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,3521537,Noviembre,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,3662398,Noviembre,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,3845517,Octubre,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,3999337,Octubre,2023,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,4199303,Septiembre,2022,Masculino
Pedro,Martinez,53,10854475-1,Capital,Contador,18,4367275,Septiembre,2023,Masculino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,1677672,Abril,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,1761555,Abril,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,1832017,Agosto,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,1923617,Agosto,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2000561,Diciembre,2021,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2060577,Diciembre,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2143000,Diciembre,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2250150,Enero,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2340156,Enero,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2457163,Febrero,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2555449,Febrero,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2683221,Julio,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2790549,Julio,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,2930076,Junio,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,3076579,Junio,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,3199642,Marzo,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,3327627,Marzo,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,3494008,Mayo,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,3633768,Mayo,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,3815456,Noviembre,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,3968074,Noviembre,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,4166477,Octubre,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,4333136,Octubre,2023,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,4549792,Septiembre,2022,Femenino
Ana,Diaz,46,16437468-1,Provida,Técnico,14,4731783,Septiembre,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,1416056,Abril,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,1486858,Abril,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,1546332,Agosto,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,1623648,Agosto,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,1688593,Diciembre,2021,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,1739250,Diciembre,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,1808820,Diciembre,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,1899261,Enero,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,1975231,Enero,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,2073992,Febrero,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,2156951,Febrero,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,2264798,Julio,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,2355389,Julio,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,2473158,Junio,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,2596815,Junio,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,2700687,Marzo,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,2808714,Marzo,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,2949149,Mayo,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,3067114,Mayo,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,3220469,Noviembre,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,3349287,Noviembre,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,3516751,Octubre,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,3657421,Octubre,2023,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,3840292,Septiembre,2022,Femenino
Maria,Ramirez,51,21646533-4,Capital,Analista,13,3993903,Septiembre,2023,Femenino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,985811,Abril,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1035101,Abril,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1076505,Agosto,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1130330,Agosto,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1175543,Diciembre,2021,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1210809,Diciembre,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1259241,Diciembre,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1322203,Enero,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1375091,Enero,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1443845,Febrero,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1501598,Febrero,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1576677,Julio,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1639744,Julio,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1721731,Junio,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1807817,Junio,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1880129,Marzo,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,1955334,Marzo,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,2053100,Mayo,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,2135224,Mayo,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,2241985,Noviembre,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,2331664,Noviembre,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,2448247,Octubre,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,2546176,Octubre,2023,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,2673484,Septiembre,2022,Masculino
Luis,Martinez,60,12160528-5,Provida,Jefe de Proyectos,10,2780423,Septiembre,2023,Masculino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,1818058,Abril,2023,Femenino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,1908960,Abril,2022,Femenino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,1985318,Agosto,2023,Femenino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,2084583,Agosto,2022,Femenino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,2167966,Diciembre,2021,Femenino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,2233004,Diciembre,2022,Femenino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,2322324,Diciembre,2023,Femenino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,2438440,Enero,2022,Femenino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,2535977,Enero,2023,Femenino
Clara,Rodriguez,44,9523535-6,Capital,Jefe de Proyectos,3,2662775,Febrero,2022,Femenino
